sh_L0998	2024-12-15	M@STER EXPO LIVE SHOWCASE MILLION STAGE	M@STER EXPO LIVE SHOWCASE MILLION STAGE	千葉・幕張メッセ 国際展示場 展示ホール3	
sh_L1097	2025-06-15	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 06	昼公演	東京・立川ステージガーデン	
sh_L1099	2025-06-15	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 06	夜公演	東京・立川ステージガーデン	
sh_L1173	2025-10-11	THE IDOLM@STER MILLION LIVE! 12thLIVE	DAY1 ありのままに。	東京・京王アリーナ TOKYO	
sh_L1174	2025-10-12	THE IDOLM@STER MILLION LIVE! 12thLIVE	DAY2 Let’s Sing!	東京・京王アリーナ TOKYO	
sh_L1232	2026-02-08	BANDAI NAMCO MUSIC LIVE FESTIVAL x ANIMONIUM LIVE powered by Crunchyroll	BANDAI NAMCO MUSIC LIVE FESTIVAL x ANIMONIUM LIVE powered by Crunchyroll	バンコク・Paragon Hall (Siam Paragon 5th FL.)	
sh_L_ml_11th_day1	2026-03-14	THE IDOLM@STER MILLION LIVE! 11thLIVE	DAY1 Atelier ROCOMOTION!!	北九州メッセ	
sh_L_ml_11th_day2	2026-03-15	THE IDOLM@STER MILLION LIVE! 11thLIVE	DAY2 百合咲き誇るレムリア	北九州メッセ	
sh_the_idolm@ster_million_live_13thlive_1	2026-05-05	THE IDOLM@STER MILLION LIVE! 13thLIVE	DAY1 (高山紗代子主演)	有明アリーナ	
sh_the_idolm@ster_million_live_13thlive_2	2026-05-06	THE IDOLM@STER MILLION LIVE! 13thLIVE	DAY2 (二階堂千鶴主演)	有明アリーナ	
sh_the_idolm@ster_million_live_14thlive_1	2026-09-19	THE IDOLM@STER MILLION LIVE! 14thLIVE	DAY1 〜夢咲くワンダーミラージュ〜	国立代々木競技場第一体育館	
sh_the_idolm@ster_million_live_14thlive_2	2026-09-20	THE IDOLM@STER MILLION LIVE! 14thLIVE	DAY2 Blooming Sign	国立代々木競技場第一体育館	
sh_アイドルマスター_ミリオンライブ_シアターデイズ_10周年記念ライブ_1	2027-06-26	アイドルマスター ミリオンライブ！ シアターデイズ 10周年記念ライブ	DAY1	Kアリーナ横浜	
sh_アイドルマスター_ミリオンライブ_シアターデイズ_10周年記念ライブ_2	2027-06-27	アイドルマスター ミリオンライブ！ シアターデイズ 10周年記念ライブ	DAY2	Kアリーナ横浜	
